label_id,class_proposed,class_id,cyclone,event_date,source,district,lon,lat
223.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.64749480315471,20.919921420811214
224.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.50196772712735,20.208186221203317
225.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.59332639152231,20.87895824385536
226.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.73993144589062,20.78086221482951
227.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,85.49244101083384,19.720401021926417
228.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.74586032676581,20.559337665765636
229.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.71136501985562,20.879227738440598
230.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.74666881052151,20.843115464018993
231.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.5887449835733,20.89997882150376
232.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.42731772701703,20.107934235495577
233.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.68630202342868,21.02664127656461
234.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.78709299830689,20.837725572314277
235.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.71459895487845,21.03391763036598
236.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.82886465901845,20.60380427232955
237.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.6458778356433,20.565805535811297
238.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.98059011050624,20.745827918748848
239.0,cyclone_flood,2,Yaas,2021-05-26,Sentinel-1 SAR change detection (Module 08),NA,86.41545996526665,20.165875571321287
240.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.09945210957278,21.52805595459826
241.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.17140716383079,21.577373463696418
242.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.32205463697761,21.592734655054862
243.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.0393548170652,21.577642958281658
244.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.08058748860628,21.580337904134012
245.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.40263351796312,21.598394041344818
246.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.77066871558503,21.034880863616642
247.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.62325517746103,20.838958300150175
248.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.75422954588566,20.95753591765395
249.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.82429813804697,21.126509022596828
250.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.62514163955768,20.90336750602154
251.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.78441293943206,20.80284602572857
252.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.48662142274645,20.45546750535955
253.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.33759091711102,20.592640249244603
254.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.42194272228983,20.535507397174598
255.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.69709669381564,20.526344581276582
256.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.41709181975563,20.551677072288747
257.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.6652963327578,20.579974003738513
258.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.39984416630051,20.07035974305751
259.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.42032575477845,20.098926169092508
260.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.2416508447671,20.09515324489921
261.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.38771690996492,20.16522183706053
262.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.39068135040247,20.0048725588452
263.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.52003875131572,20.230978515858084
264.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.7061651039034,20.039367865755388
265.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.61049452614469,19.9410023421443
266.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.7646454288996,19.83536046473185
267.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.68406654791409,19.87066425539774
268.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.58597051888825,19.961753425207462
269.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,86.14867521286072,19.939115880047652
270.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.17858911182185,20.648964617558896
271.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.02848062784551,20.22397165664195
272.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.12630716228614,20.09380577197303
273.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.06189795641473,20.133151981417463
274.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,85.80587810044068,20.47999151261601
275.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.08426600698931,20.392136277829124
276.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.69888875010207,20.675914076082478
277.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.7646454288996,20.902559022265834
278.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.60753008570708,20.81093086328564
279.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.28413658342407,20.971549636086216
280.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.29222142098115,21.086623823981924
281.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.61157250448565,21.119232668795462
282.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.1251347781349,21.434002344350944
283.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,84.99820282848884,21.40651389665689
284.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.03754903793327,21.333211369472735
285.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.11758892974831,21.119232668795462
286.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.15477918251088,21.25963934770334
287.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.0410524675413,21.331055412790846
288.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.09244525035666,21.56120378858227
289.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,86.68038802953106,21.22649151371933
290.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.34469218213741,21.583032849986374
291.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.39293171289466,21.61321624353279
292.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.03908532247999,21.556083391462785
293.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.10645896878896,21.588692236276323
294.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.65963694646786,20.807157939092342
295.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.74371925706146,20.955110466386827
296.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.63538243379668,20.81120035787088
297.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.78576041235829,20.857553426531446
298.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.63268748794428,21.038923282395174
299.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.35537755973661,21.177174004621172
300.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.95365553896022,20.734663895663893
301.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.40388658507908,20.491849274366388
302.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.42868008692074,20.550868588533042
303.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.50467755995726,20.67860902193484
304.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.53054904013993,20.68292093529861
305.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.58525644094277,20.524727613765165
306.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.38771690996492,20.085720934415953
307.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.35941997851512,20.089493858609252
308.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.4515871266658,20.22774458083525
309.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.39634073669242,20.06658681886421
310.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.44484976203489,20.155250537406808
311.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.38690842620917,19.99867418338478
312.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.67759867786845,19.877671114613875
313.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,86.11256293843911,20.007567504697555
314.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.3083910960953,19.658572016817118
315.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.56387196289887,19.88467797383001
316.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,86.0982797254216,19.953668587650384
317.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.56737539250696,19.941810825900006
318.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.02039579028843,20.1972916927036
319.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,85.70454813639202,20.48026100720125
320.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,85.58624001347346,20.456545483700495
321.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,85.81072900297494,20.52311064625375
322.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,85.75736907509821,20.429057036006434
323.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,85.86166347958454,20.53793284844172
324.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.56414145748414,20.650851079655546
325.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.5474327931995,20.692083751196634
326.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.29222142098115,21.068567686771125
327.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.25206672778103,20.91010487065244
328.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.86058550124358,20.88989277675975
329.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.86031600665831,20.76107436501701
330.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.09872430878181,21.27419205530608
331.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.07096636650249,21.435888806447593
332.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.00871311731305,21.399507037440756
333.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.0324286408138,21.401393499537406
334.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,84.67534831537625,20.896899635975885
335.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.08093766615622,21.42133609884486
336.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.05983640554314,21.616719673140857
337.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.028844528241,21.496794582710898
338.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.28998478133457,21.621840070260333
339.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.18245644182542,21.54880703766142
340.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.36786871646768,21.6110602868509
341.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,86.92293315624329,21.45825685702217
342.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.77713658563073,20.800959563631913
343.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.88709037640695,20.815512271234653
344.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.7520735892038,21.08365938354433
345.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.69844416674187,20.84812111604819
346.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.7596194375904,20.962656314773433
347.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.92104669414664,20.811469852456113
348.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.46209741549,20.515564797867142
349.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.5318965130661,20.662978335991156
350.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.47530265016655,20.62659656698432
351.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.69574922088947,20.718494220549744
352.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.69467124254857,20.561648371942475
353.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.47368568265512,20.624171115717196
354.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.4071205201019,20.090032847779725
355.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.36858279441316,20.177079598810906
356.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.29474127805855,20.166838804571945
357.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.38097954533401,20.17007273959478
358.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.47557214475177,20.200256133141195
359.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.41143243346568,20.162796385793406
360.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.38816149332513,19.643480320043906
361.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.64930174641864,19.863118407011143
362.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.57680770299021,19.912435916109303
363.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.67786817245366,19.920790248251606
364.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,86.11930030306996,19.958519490184628
365.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.70481763097723,19.849104688578876
366.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.1502921803721,20.533081945907476
367.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.14813622369024,20.53335144049271
368.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.12064777599619,20.191362811828412
369.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,84.9491548139759,20.551138083118275
370.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.13088857023513,20.14959115111685
371.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.02228225238508,20.247417685557465
372.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.36336799148341,20.642766242098467
373.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.52048333467593,20.72981299312965
374.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.81881384053202,20.72846552020347
375.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.28413658342407,21.074496567646314
376.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.90963351575647,20.895282668464468
377.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.21029506706947,20.712565339674555
378.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.09926329795229,21.30545342719344
379.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.24425138480916,20.86833320994088
380.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.03269813539902,21.395195124076977
381.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.03000318954668,21.402740972463583
382.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.06476799104206,21.36069981716679
383.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.11031257594692,20.77401010510833
384.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,86.92535860751042,21.359352344240612
385.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.3406497633589,21.59462111715151
386.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.14634416740381,21.543686640541935
387.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,86.71757828229357,21.185528336763483
388.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.1207421818064,21.53048140586538
389.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.329330990779,21.5930041496401
390.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.82214218136511,21.134593860153906
391.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.83130499726315,20.89770811973159
392.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.70356456386133,20.814703787478948
393.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.72404615233927,20.86078736155428
394.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.69386275879282,20.981790430325177
395.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.71919524980501,20.81497328206418
396.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.6283755745805,20.60207255972785
397.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.70760698263985,20.369498732669314
398.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.93559940174941,20.734933390249132
399.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.69925265049756,20.527153065032287
400.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.62783658541002,20.761882848772714
401.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.32869759579825,20.58967580880701
402.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.45616853461479,20.113209382110014
403.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.51545734336668,20.211035916550628
404.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.40523405800525,20.150130140287324
405.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.43919037574494,20.09111082612067
406.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.30848550190558,20.213730862402983
407.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.1427463319855,20.220737721619116
408.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.64930174641864,19.99005035665722
409.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.6835275587436,19.952051620138974
410.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.81611889467968,19.83320450804996
411.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.68756997752217,19.9275276128825
412.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.609686042389,19.78900739607127
413.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,86.00530409351524,19.999482667140484
414.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,85.74847575378544,20.423936638886957
415.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.1548735883211,20.561378877357242
416.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.20014867864074,20.530387000055114
417.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.1907163681575,20.642766242098467
418.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.15514308290636,20.561378877357242
419.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.21119795663543,20.576740068715687
420.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.86732286587448,20.8917792388564
421.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.60025373190575,20.687502343247623
422.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.28440607800928,21.07395757847584
423.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.5256037317954,20.741401260294793
424.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.21029506706947,20.712295845089322
425.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.96892232450836,20.755684473312293
426.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.06018658309307,21.36743718179769
427.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.08875300912808,21.287936279153108
428.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.0663849585535,21.29682960046589
429.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.0332371245695,21.393578156565567
430.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.08659705244617,21.426725990549578
431.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.0068266552164,21.40166299412264
432.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.1280185356078,21.543147651371463
